name,city,rating,rating_count,cost,cuisine
Ibaco,"Kammanahalli/Kalyan Nagar,Bangalore",4.5,50,800.0,Desserts
Singapore Street,"Kammanahalli/Kalyan Nagar,Bangalore",4.2,100,800.0,"Singaporean,Asian"
Plan B,"BTM,Bangalore",4.4,100,800.0,American
Theobroma,"BTM,Bangalore",4.6,100,800.0,"Bakery,Desserts"
Geist Brewing Factory,"Battarahalli,Bangalore",4.4,20,800.0,"Salads,American"
YouMee,"Battarahalli,Bangalore",3.9,100,800.0,"Asian,Japanese"
Ibaco,"Basaveshwaranagar,Bangalore",4.2,50,800.0,Desserts
Savoury,"Frazer Town,Bangalore",4.3,500,800.0,"Biryani,Mughlai"
Lazio Steaks & More,"Frazer Town,Bangalore",4.1,50,800.0,"Steakhouse,Pastas"
THEOBROMA,"Frazer Town,Bangalore",4.5,1000,800.0,"Desserts,Bakery"
Ibaco,"Frazer Town,Bangalore",4.4,50,800.0,Desserts
THEOBROMA,"Sanjay Nagar, New BEL Road,Bangalore",4.3,100,800.0,"Bakery,Desserts"
Ibaco,"Sanjay Nagar, New BEL Road,Bangalore",4.2,20,800.0,"Desserts,Ice Cream"
Kekou,"Sanjay Nagar, New BEL Road,Bangalore",4.3,100,800.0,"Biryani,Indian"
1522 - The Pub,"Sanjay Nagar, New BEL Road,Bangalore",4.3,100,800.0,"Chinese,North Indian"
Juice Shop,"Sanjay Nagar, New BEL Road,Bangalore",3.9,100,800.0,"Ice Cream,Juices"
Hotel Empire,"Sanjay Nagar, New BEL Road,Bangalore",4.1,1000,800.0,"North Indian,Kebabs"
Kenzai,"Sanjay Nagar, New BEL Road,Bangalore",3.4,20,800.0,"Indonesian,Japanese"
Copper Chimney,"Yelahanka,Bangalore",4.0,100,800.0,"North Indian,Mughlai"
The Punjabi Rasoi,"R.T. Nagar,Bangalore",4.1,1000,800.0,North Indian
Red Rhino,"Kadugodi,Bangalore",4.2,100,800.0,"Indian,Pizzas"
Kekou,"Kadugodi,Bangalore",3.8,100,800.0,Chinese
One for the Road,"Kadugodi,Bangalore",4.3,100,800.0,"Chinese,Continental"
Full Circle,"Rajarajeshwari Nagar,Bangalore",3.6,20,800.0,Indian
Ambrosia,"Rajarajeshwari Nagar,Bangalore",4.3,100,800.0,"Italian,Continental"
Biriyani Zone,"CV Raman Nagar,Bangalore",4.1,500,800.0,"Biryani,Andhra"
Oh! Calcutta,"Electronic City,Bangalore",4.0,100,800.0,Bengali
Taiki,"Electronic City,Bangalore",3.9,100,800.0,"Pan-Asian,Japanese"
Via Milano,"Jayanagar,Bangalore",4.2,50,800.0,"Italian,Pizzas"
Thyme & Whisk,"Jayanagar,Bangalore",4.1,100,800.0,"Chinese,North Indian"
Once Upon A Rooftop,"Jayanagar,Bangalore",4.7,20,800.0,"Asian,Chinese"
Nagarjuna Chimney,"Jayanagar,Bangalore",4.3,500,800.0,"Seafood,Andhra"
Ibaco,"Jayanagar,Bangalore",4.3,50,800.0,Desserts
Ragoo's,"Jayanagar,Bangalore",4.0,100,800.0,"North Indian,Italian"
Oh! Calcutta,"Central Bangalore,Bangalore",4.1,50,800.0,Bengali
Maverick & Farmer Coffee,"Central Bangalore,Bangalore",4.5,50,800.0,"American,Pizzas"
Smoke House Deli,"Central Bangalore,Bangalore",4.4,500,800.0,"Italian,Continental"
Ibaco,"Central Bangalore,Bangalore",4.5,20,800.0,Desserts
Chung Wah,"Central Bangalore,Bangalore",4.3,100,800.0,Chinese
Xian,"Central Bangalore,Bangalore",4.2,100,800.0,"Chinese,Seafood"
Suzy Q by 1522,"Central Bangalore,Bangalore",4.0,100,800.0,"Indian,Continental"
Blue Tokai Coffee Roasters,"Central Bangalore,Bangalore",4.5,100,800.0,"Healthy Food,American"
Michael's Kitchen,Bhubaneswar,4.0,20,800.0,"Asian,Indian"
The Raj Rasoi A unit of Hotel Mamta international,Biharsharif,3.1,100,800.0,"Asian,Awadhi"
Theobroma,Bikaner,4.6,500,800.0,"Desserts,Bakery"
La Pino'z Pizza,Bikaner,4.0,100,800.0,"Italian,Pizzas"
C.I.A Call It Asiian,Bikaner,4.7,50,800.0,"Chinese,Thai"
ASAGAO BY YUHI,Bikaner,4.7,20,800.0,"Japanese,Sushi"
Side Wok,Bikaner,4.1,50,800.0,"Chinese,Pan-Asian"
Silom,Bikaner,4.8,20,800.0,"Pan-Asian,Thai"
Cafe Delhi Heights,Bikaner,4.0,100,800.0,"Continental,American"
Mahabelly,Bikaner,4.2,100,800.0,"South Indian,Kerala"
The Ivy,Bikaner,4.3,100,800.0,"Mediterranean,Lebanese"
Ah So Yum,Bikaner,4.5,100,800.0,"Chinese,Pan-Asian"
Fat Lulu's Pizza,Bikaner,4.1,100,800.0,"Pizzas,Italian"
Blue Tokai Coffee Roasters,Bikaner,4.3,100,800.0,"Healthy Food,Pastas"
Fat Guy's Pizza,Bikaner,4.4,50,800.0,"Pizzas,Pastas"
Makery- Healthy Meal Bowls,Bikaner,4.4,50,800.0,"Healthy Food,Salads"
Curry House CoCo Ichibanya,Bikaner,4.9,50,800.0,Asian
Getafix,Bikaner,4.3,20,800.0,"Healthy Food,Continental"
The Pasta Bowl Company,Bikaner,4.4,20,800.0,"Italian,Pizzas"
Asian Haus - By Haus Delivery,Bikaner,4.1,50,800.0,"Asian,Chinese"
Mamagoto,Bikaner,4.3,100,800.0,"Chinese,Asian"
The Spice Lab,Bikaner,4.3,100,800.0,"North Indian,Chinese"
Ambersar By Enoki,Bikaner,4.1,50,800.0,"North Indian,Mughlai"
Fabcafe by Fabindia,Bikaner,4.3,20,800.0,"Indian,Continental"
Oishii Wok,Bikaner,4.3,20,800.0,"Asian,Japanese"
Indian Grill Room,Bikaner,4.2,100,800.0,"North Indian,Mughlai"
Go Kylin,Bikaner,3.9,20,800.0,"Chinese,Asian"
Apna tiffin service,Bikaner,3.9,20,800.0,"Chinese,North Indian"
Jamie's Pizzeria by Jamie Oliver,Bikaner,3.9,20,800.0,"Italian,Pizzas"
Roots - Cafe In The Park,Bikaner,4.4,20,800.0,"Italian,Indian"
Posa - All Things Indian,Bikaner,4.6,20,800.0,"North Indian,Tandoor"
Copper Chimney,Bikaner,4.9,20,800.0,"North Indian,Indian"
Oh! Calcutta,Bikaner,4.3,100,800.0,Bengali
Fat Lulu's Cafe & Bar,Bikaner,3.7,20,800.0,"Pizzas,Italian"
Colonel's Kababz,Bikaner,3.7,20,800.0,"Mughlai,North Indian"
SMOKE HOUSE DELI,Bikaner,4.3,50,800.0,"Italian,Continental"
Cafe Oktober,Bongaigaon,4.1,50,800.0,"Continental,Beverages"
Mamagoto,Central-goa,4.3,100,800.0,"Chinese,Asian"
Cream Choc,Central-goa,4.5,100,800.0,"Desserts,Ice Cream"
Niyaaz,Central-goa,3.9,500,800.0,"Biryani,Indian"
Kismoor Sangolda,Central-goa,3.9,20,800.0,"Goan,Indian"
Pings Bia Hoi,Central-goa,4.6,100,800.0,"Asian,Oriental"
Fat Panda - Chinese Kitchen,Central-goa,3.3,20,800.0,"Chinese,North Indian"
Fabcafe By Fabindia,"East Chd,Chandigarh",4.3,20,800.0,"North Indian,Healthy Food"
Fabcafe By Fabindia,"Panchkula,Chandigarh",4.4,20,800.0,"North Indian,Healthy Food"
Cafe Delhi Heights,"South Chd,Chandigarh",4.1,50,800.0,"Continental,American"
Dastaan,"South Chd,Chandigarh",4.2,20,800.0,"North Indian,Chinese"
Smoke House Deli,"South Chd,Chandigarh",4.3,50,800.0,"Italian,Continental"
Ibaco,"OMR Navalur,Chennai",4.5,100,800.0,"Desserts,Ice Cream"
Robot Restaurant,"OMR Navalur,Chennai",4.1,20,800.0,"North Indian,Chinese"
MADRAS MILITARY HOTEL,"OMR Navalur,Chennai",4.0,20,800.0,"Biryani,South Indian"
Punjabi nation,"Guindy,Chennai",4.3,1000,800.0,North Indian
Cholan Mess,"Annanagar,Chennai",3.7,20,800.0,"Indian,Chinese"
Ibaco,"Annanagar,Chennai",4.6,50,800.0,"Ice Cream,Desserts"
Kim Ling,"Annanagar,Chennai",4.4,500,800.0,Chinese
Delara,"Annanagar,Chennai",4.1,20,800.0,Indian
Rosewater,"Annanagar,Chennai",4.4,50,800.0,"Indian,Chinese"
Faruuzi Multicuisine,"Chrompet,Chennai",4.1,1000,800.0,"Arabian,Biryani"
Ibaco,"Chrompet,Chennai",4.5,100,800.0,"Ice Cream,Desserts"
Faruuzi MultiCuisine,"Urapakkam,Chennai",4.1,1000,800.0,"Arabian,Biryani"
Ibaco,"KK Nagar,Chennai",4.6,100,800.0,"Ice Cream,Desserts"
Rasavid,"OMR Perungudi,Chennai",3.4,50,800.0,"North Indian,Chinese"
Bhatinda Xpress,"OMR Perungudi,Chennai",3.8,100,800.0,"North Indian,Chinese"
Ibaco,"Kilpauk,Chennai",4.6,100,800.0,"Desserts,Ice Cream"
Ibaco,"Vadapalani,Chennai",4.5,100,800.0,"Desserts,Ice Cream"
Ibaco,"Perambur,Chennai",4.3,100,800.0,"Ice Cream,Desserts"
Ibaco,"Royapettah,Chennai",4.2,20,800.0,"Ice Cream,Desserts"
Anu's Punjabi Dhaba,"Royapettah,Chennai",4.4,1000,800.0,"Chinese,North Indian"
Mamagoto,"Royapettah,Chennai",4.2,100,800.0,"Chinese,Asian"
Rasavid,"Velachery,Chennai",3.3,100,800.0,"North Indian,Chinese"
Ibaco,"Velachery,Chennai",4.3,50,800.0,"Ice Cream,Desserts"
ZAIKA UTTAR DA,"Velachery,Chennai",4.1,100,800.0,"North Indian,Chinese"
Copper Chimney,"Velachery,Chennai",4.1,100,800.0,"North Indian,Indian"
Kappa Chakka Kandhari,"Nungambakkam,Chennai",3.5,20,800.0,"Kerala,Seafood"
Mexicano Griller,"Nungambakkam,Chennai",3.4,50,800.0,"Mexican,Continental"
TRATTORIA BY TOSCANO,"Nungambakkam,Chennai",4.3,100,800.0,"Italian,Pizzas"
Mamagoto,"Nungambakkam,Chennai",4.3,500,800.0,"Chinese,Asian"
Nasi And Mee,"Nungambakkam,Chennai",4.5,500,800.0,"Pan-Asian,Singaporean"
Ibaco,"Avadi,Chennai",4.4,100,800.0,"Ice Cream,Desserts"
CHOLAN MESS,"Porur,Chennai",3.9,20,800.0,"Chinese,South Indian"
Ibaco,"Ramapuram,Chennai",4.4,100,800.0,"Ice Cream,Desserts"
Ibaco,"ECR-Kottivakkam,Chennai",4.7,100,800.0,"Ice Cream,Desserts"
175 ECR,"ECR-Kottivakkam,Chennai",3.8,50,800.0,"Barbecue,Beverages"
Bikkgane Biryani,"ECR-Kottivakkam,Chennai",4.3,100,800.0,"Biryani,North Indian"
Ibaco,"Egmore,Chennai",4.6,100,800.0,"Ice Cream,Desserts"
Ibaco,"Madipakkam,Chennai",4.2,100,800.0,"Desserts,Ice Cream"
Ibaco,"Ambattur,Chennai",4.5,100,800.0,"Desserts,Ice Cream"
TOSCANO,"Mogappair,Chennai",4.0,100,800.0,"Italian,Pizzas"
Ibaco,"Mogappair,Chennai",4.5,100,800.0,"Ice Cream,Desserts"
GrillznBiriyani.com,"Medavakkam,Chennai",4.2,100,800.0,"Indian,Biryani"
ELITE MARRIAGE BIRYAANI,"Villivakkam,Chennai",3.7,100,800.0,"Indian,Chinese"
Ibaco,"Karappakam,Chennai",4.1,100,800.0,"Ice Cream,Desserts"
Ox & Tomato,"Adyar,Chennai",4.2,20,800.0,"Italian,Continental"
Fabcafe By Fabindia,"Adyar,Chennai",4.1,100,800.0,"Healthy Food,North Indian"
Ibaco,"Adyar,Chennai",4.7,100,800.0,"Desserts,Ice Cream"
Va Pho,"Adyar,Chennai",4.3,100,800.0,"Pan-Asian,Chinese"
Ibaco,"T Nagar,Chennai",4.4,100,800.0,"Ice Cream,Desserts"
Ibaco,"Purasawalkam,Chennai",4.6,100,800.0,"Ice Cream,Desserts"
Clean Plate Kitchen,"Race Course,Coimbatore",4.3,50,800.0,"Asian,Healthy Food"
Fabcafe By Fabindia,"Race Course,Coimbatore",4.3,50,800.0,"North Indian,Healthy Food"
Black Pepper Restaurant,"Chukkuwala,Dehradun",4.1,100,800.0,"Indian,South Indian"
Mamagoto,"Hathibarkala,Dehradun",4.3,100,800.0,"Chinese,Asian"
Bungalow,"Hathibarkala,Dehradun",4.2,50,800.0,"Chinese,Continental"
Karim's,"Jasola,Delhi",3.4,100,800.0,"Mughlai,North Indian"
BATRA'S TANDOORI NIGHT,"Laxmi Nagar,Delhi",3.6,20,800.0,North Indian
Theobroma,"Laxmi Nagar,Delhi",4.4,1000,800.0,"Desserts,Bakery"
GOLA SIZZLERS,"Laxmi Nagar,Delhi",3.5,50,800.0,"North Indian,Chinese"
Wonder Bao,"Punjabi Bagh,Delhi",3.6,20,800.0,"Pan-Asian,Asian"
Theobroma,"Punjabi Bagh,Delhi",4.5,100,800.0,"Desserts,Bakery"
Sura Vie,"Punjabi Bagh,Delhi",4.1,20,800.0,"North Indian,Mughlai"
Kalaunji By Sticky Rice,"Punjabi Bagh,Delhi",3.7,20,800.0,"North Indian,Mughlai"
Cafe Delhi Heights,"Khan Market,Delhi",3.9,20,800.0,"Continental,American"
Makery- Healthy Meal Bowls,"Khan Market,Delhi",4.6,20,800.0,"Healthy Food,Salads"
La Vie Pizzeria,"Khan Market,Delhi",4.3,20,800.0,"Italian,European"
Side Wok,"Khan Market,Delhi",4.3,50,800.0,"Chinese,Pan-Asian"
Mamagoto,"Khan Market,Delhi",4.4,100,800.0,"Chinese,Asian"
Fat Lulu's Cafe & Bar,"Khan Market,Delhi",4.7,20,800.0,"Pizzas,Italian"
Madam Curry - Luxury Indian Delivery,"Greater Kailash 2,Delhi",4.2,20,800.0,"North Indian,Mughlai"
Theobroma,"Greater Kailash 2,Delhi",4.7,100,800.0,"Desserts,Bakery"
Big Fat Sandwich & Pizza,"Greater Kailash 2,Delhi",3.9,20,800.0,"American,Continental"
YouMee,"Greater Kailash 2,Delhi",4.2,50,800.0,"Japanese,Asian"
Dimcha,"Greater Kailash 2,Delhi",4.2,20,800.0,"Pan-Asian,Chinese"
Tobiko by ENOKI,"Greater Kailash 2,Delhi",4.6,50,800.0,"Chinese,Sushi"
C.I.A Call it Asiian,"Greater Kailash 2,Delhi",4.6,500,800.0,"Pan-Asian,Chinese"
Currynama by Seven Seas,"Greater Kailash 2,Delhi",4.4,20,800.0,"North Indian,Mughlai"
Azzurro Express,"Greater Kailash 2,Delhi",4.4,20,800.0,"Pizzas,Pastas"
Blue Tokai Coffee Roasters,"Greater Kailash 2,Delhi",4.8,100,800.0,"Healthy Food,Pastas"
Greenr Cafe,"Greater Kailash 2,Delhi",4.3,20,800.0,"Healthy Food,Salads"
The Asian Trail by Pearl Boutique Bakery,"Greater Kailash 2,Delhi",4.7,20,800.0,Chinese
IKURA,"Greater Kailash 2,Delhi",3.8,20,800.0,"Chinese,Sushi"
Bijoli Grill,"Greater Kailash 2,Delhi",4.4,50,800.0,North Indian
"Fat Guy's Kitchen - Pizza, Pasta & Burgers!!","Greater Kailash 2,Delhi",4.1,20,800.0,"Pizzas,Pastas"
Fat Lulu's Pizza,"Greater Kailash 2,Delhi",3.9,500,800.0,"Pizzas,Italian"
Seasonings - The Spice Mysteries (Pure Veg),"Ashok Vihar,Delhi",3.7,100,800.0,"North Indian,Mughlai"
Smelling Salts,"Ashok Vihar,Delhi",4.2,100,800.0,"North Indian,Chinese"
DASAPRAKASH,"Ashok Vihar,Delhi",3.9,100,800.0,"South Indian,Indian"
Theobroma,"South Extension,Delhi",4.5,100,800.0,"Desserts,Bakery"
Masala Haus - By Asian Haus,"Greater Kailash New,Delhi",4.0,100,800.0,"Indian,North Indian"
Amma's Haus - By Haus Delivery,"Greater Kailash New,Delhi",4.2,100,800.0,"South Indian,Indian"
Asian Haus - By Haus Delivery,"Greater Kailash New,Delhi",4.2,50,800.0,"Asian,Chinese"
Oh! Calcutta,"Greater Kailash New,Delhi",4.3,100,800.0,Bengali
Karim's,"Greater Kailash New,Delhi",3.6,20,800.0,"Mughlai,North Indian"
Sushi Haus - By Haus Delivery,"Greater Kailash New,Delhi",4.1,20,800.0,"Japanese,Sushi"
Getafix,"Greater Kailash New,Delhi",4.1,20,800.0,"Juices,Healthy Food"
Le Cantine - Gourmet Kitchen,"Vasant Kunj,Delhi",3.8,20,800.0,"Pizzas,Italian"
Kylin Experience,"Vasant Kunj,Delhi",4.3,100,800.0,"Chinese,Asian"
House of Wok,"Vasant Kunj,Delhi",4.5,50,800.0,"Chinese,Japanese"
Mamagoto,"Vasant Kunj,Delhi",4.2,100,800.0,"Chinese,Asian"
Fabcafe By Fabindia,"Vasant Kunj,Delhi",4.1,20,800.0,"North Indian,Healthy Food"
Dietliciouz,"Dilshad Gardens,Delhi",3.8,50,800.0,"Healthy Food,Juices"
Cafe Delhi Heights,"Connaught Place,Delhi",4.0,50,800.0,"Continental,American"
DASAPRAKASH,"Connaught Place,Delhi",3.7,20,800.0,"South Indian,Beverages"
Bagundi Andhra Kitchen,"Connaught Place,Delhi",4.0,500,800.0,"Andhra,Biryani"
Theobroma,"Connaught Place,Delhi",4.5,100,800.0,"Desserts,Bakery"
Ambersar By Enoki,"South Campus,Delhi",4.0,100,800.0,"North Indian,Mughlai"
Blue Tokai Coffee Roasters,"South Campus,Delhi",4.5,50,800.0,"Healthy Food,American"
Cafe Delhi Heights,"South Campus,Delhi",4.1,50,800.0,"Continental,American"
Nine 11,"Rohini,Delhi",3.8,100,800.0,"Indian,North Indian"
Lotus Leaf,"Rohini,Delhi",3.9,100,800.0,"North Indian,Chinese"
Mosaic by Crowne Plaza Rohini,"Rohini,Delhi",4.4,20,800.0,"North Indian,Bakery"
Qureshi Kababs,"Chattarpur,Delhi",4.3,50,800.0,Indian
Hello Panda,"Chattarpur,Delhi",4.0,20,800.0,"Japanese,Asian"
Moti Mahal Delux,"Chattarpur,Delhi",3.4,20,800.0,"Mughlai,North Indian"
Dimcha,"Chattarpur,Delhi",3.8,20,800.0,"Pan-Asian,Asian"
Makery- Healthy Meal Bowls,"Lajpat Nagar,Delhi",4.3,50,800.0,"Healthy Food,Pan-Asian"
Mazaar Restaurant,"Lajpat Nagar,Delhi",4.4,20,800.0,Afghani
Fabcafe By Fabindia,"Lajpat Nagar,Delhi",4.5,100,800.0,"North Indian,Healthy Food"
Cinnamon Kitchen,"Indirapuram,Delhi",4.2,50,800.0,"North Indian,Chinese"
THEOBROMA,"Dwarka,Delhi",4.6,500,800.0,"Desserts,Bakery"
Gola Sizzler,"Rajouri Garden,Delhi",4.7,20,800.0,"North Indian,Chinese"
Fabcafe By FabIndia,"Rajouri Garden,Delhi",4.0,20,800.0,"North Indian,Healthy Food"
"Fat Guy's Kitchen - Pizza, Pasta & Burgers!!","Rajouri Garden,Delhi",4.0,20,800.0,"Pizzas,Pastas"
THEOBROMA,"Rajouri Garden,Delhi",4.4,100,800.0,"Desserts,Bakery"
Dhaba A Punjabi Theme Restaurant,"Rajouri Garden,Delhi",4.0,100,800.0,"North Indian,Mughlai"
Empress Delhi,"Rajouri Garden,Delhi",4.2,100,800.0,"Chinese,North Indian"
Cafe Delhi Heights (Pacific Mall),"Rajouri Garden,Delhi",4.2,50,800.0,"Continental,American"
Dhansoo Cafe,"Rajouri Garden,Delhi",4.1,20,800.0,"Continental,North Indian"
Fat Lulu's Pizza,"Rajouri Garden,Delhi",4.0,100,800.0,"Pizzas,Italian"
Pa Pa Ya,"Rajouri Garden,Delhi",4.4,100,800.0,"Japanese,Pan-Asian"
Miss Nora,"Rajouri Garden,Delhi",4.3,100,800.0,"Chinese,Sushi"
Pikwik Since 1991,"NSP,Delhi",4.2,100,800.0,"North Indian,Chinese"
CAFE DELHI HEIGHTS,"NSP,Delhi",4.3,20,800.0,"Continental,American"
Mamagoto,"NSP,Delhi",3.8,20,800.0,"Chinese,Asian"
Fat Lulu's Pizza,"Malviya Nagar,Delhi",3.8,50,800.0,"Pizzas,Italian"
THEOBROMA,"Malviya Nagar,Delhi",4.6,100,800.0,"Desserts,Bakery"
"Oki Poki - Sushi, Dimsums & More","Malviya Nagar,Delhi",4.8,20,800.0,"Japanese,Sushi"
Mamagoto,"Malviya Nagar,Delhi",4.3,100,800.0,"Chinese,Asian"
Cafe Delhi Heights,"Malviya Nagar,Delhi",4.0,50,800.0,"Continental,American"
Blue Tokai Coffee Roasters,"Malviya Nagar,Delhi",4.9,50,800.0,"Healthy Food,American"
Mahabelly,"Malviya Nagar,Delhi",4.2,100,800.0,"South Indian,Kerala"
PSX - Pizza Stock Exchange,"Malviya Nagar,Delhi",4.0,50,800.0,"Italian-American,Pizzas"
Grazie Italia,"Malviya Nagar,Delhi",5.0,20,800.0,"Pizzas,Pastas"
Harajuku Tokyo Cafe,"Malviya Nagar,Delhi",4.1,20,800.0,"Japanese,Pan-Asian"
Blue Tokai Coffee Roasters,"New DLF Phase 4,Gurgaon",4.1,100,800.0,"Healthy Food,Pastas"
THEOBROMA,"NIT_FBD,Gurgaon",4.6,50,800.0,"Desserts,Bakery"
Theobroma,"sohna road,Gurgaon",4.4,1000,800.0,"Bakery,Desserts"
Cafe Delhi Heights,"sohna road,Gurgaon",4.0,100,800.0,"Continental,American"
Fat Lulu's Pizza,"sohna road,Gurgaon",3.9,100,800.0,"Pizzas,Italian"
Fabcafe By Fabindia,"sohna road,Gurgaon",4.1,20,800.0,"North Indian,Healthy Food"
Blue Tokai Coffee Roasters,"sohna road,Gurgaon",4.8,50,800.0,"Healthy Food,American"
"Cest La Vie- Pizzas, Pastas & Burgers","sohna road,Gurgaon",4.3,100,800.0,"Italian,Continental"
Botanee,"Ganeshguri,Guwahati",4.2,20,800.0,"North Indian,Chinese"
Uptown Escape Cafe,"Ganeshguri,Guwahati",3.2,20,800.0,"Japanese,Continental"
Clarks Inn Suites- The Bridge,Gwalior,3.6,20,800.0,"Indian,Chinese"
The Cascade,"Kompally,Hyderabad",4.0,100,800.0,"Chinese,Thai"
BlueFox,"Kompally,Hyderabad",4.1,100,800.0,"Biryani,North Indian"
BlueFox,"Himayath Nagar,Hyderabad",4.2,1000,800.0,"Biryani,North Indian"
The Platinum Hotel-Clove,"Himayath Nagar,Hyderabad",4.0,100,800.0,"North Indian,South Indian"
Almond House,"Himayath Nagar,Hyderabad",4.6,1000,800.0,"Sweets,Desserts"
DECCAN KITCHEN,"Jubilee Hills,Hyderabad",4.1,20,800.0,North Indian
NUE Cafe,"Jubilee Hills,Hyderabad",4.0,50,800.0,"Pastas,Snacks"
Autumn Leaf Cafe,"Jubilee Hills,Hyderabad",4.2,100,800.0,Continental
Van Lavino,"Jubilee Hills,Hyderabad",4.3,500,800.0,"Italian,Desserts"
Tarz Creators Studio & Cafe,"Jubilee Hills,Hyderabad",3.6,20,800.0,"Italian,Middle Eastern"
Daspalla Coffee Times,"Jubilee Hills,Hyderabad",3.5,20,800.0,"South Indian,Snacks"
The Spicy Venue,"Jubilee Hills,Hyderabad",4.2,1000,800.0,"Biryani,Andhra"
The Little Village Cafe - TLV,"Jubilee Hills,Hyderabad",4.2,100,800.0,"Continental,Indian"
Broadway,"Jubilee Hills,Hyderabad",4.2,100,800.0,"Pizzas,Continental"
Ibaco,"Kachiguda,Hyderabad",4.0,100,800.0,"Ice Cream,Desserts"
Curry Pot,"Begumpet,Hyderabad",4.1,50,800.0,"South Indian,North Indian"
BlueFox,"Begumpet,Hyderabad",4.2,1000,800.0,"Biryani,North Indian"
Ibaco,"Begumpet,Hyderabad",4.3,50,800.0,"Desserts,Ice Cream"
Mandi elite,"Kothapet & Dilsukhnagar,Hyderabad",4.0,20,800.0,Indian
Vivaha Bhojanambu,"Kothapet & Dilsukhnagar,Hyderabad",3.3,20,800.0,"South Indian,Indian"
Rasoi Family Restaurant,"Lingampally & Nalagandla,Hyderabad",3.7,20,800.0,"Indian,Seafood"
BlueFox,"Kondapur,Hyderabad",3.9,500,800.0,"Biryani,North Indian"
Mamagoto,"Kondapur,Hyderabad",4.1,100,800.0,"Chinese,Asian"
Jamie Oliver s Pizzeria,"Kondapur,Hyderabad",4.1,50,800.0,"Pizzas,Italian"
BlueFox,"Ameerpet,Hyderabad",4.1,1000,800.0,"Biryani,North Indian"
Mamagoto,"Banjara Hills,Hyderabad",4.9,20,800.0,"Chinese,Asian"
Slice'd - The Gourmet Pizzeria,"Banjara Hills,Hyderabad",4.2,20,800.0,"Pizzas,Desserts"
Almond House,"Banjara Hills,Hyderabad",4.6,500,800.0,"Sweets,Desserts"
Ibaco,"Banjara Hills,Hyderabad",4.4,100,800.0,"Desserts,Ice Cream"
ZOUQ FUSION FOODS,"Banjara Hills,Hyderabad",3.8,20,800.0,Turkish
Park Hyatt Hyderabad,"Banjara Hills,Hyderabad",3.5,20,800.0,"Italian,Indian"
Hyderabad Restaurant,"Banjara Hills,Hyderabad",4.1,500,800.0,"North Indian,Chinese"
Coco's Bar and Grill,"Banjara Hills,Hyderabad",3.7,20,800.0,"Italian,Chinese"
Over The Moon Brew Company,"Gachibowli,Hyderabad",3.8,50,800.0,"Asian,Continental"
Hyderama,"Gachibowli,Hyderabad",3.8,20,800.0,"Asian,Continental"
Flechazo,"Gachibowli,Hyderabad",2.6,20,800.0,Indian
Fabcafe by Fabindia,"Gachibowli,Hyderabad",4.1,100,800.0,"North Indian,Healthy Food"
Concu,"Gachibowli,Hyderabad",4.2,50,800.0,"Desserts,Continental"
Ibaco,"Miyapur,Hyderabad",4.6,50,800.0,Ice Cream
Santosh family Dhaba,"Miyapur,Hyderabad",4.0,50,800.0,"Indian,North Indian"
HEALTHYWAY BY ARYAN,"Madhapur,Hyderabad",4.2,20,800.0,Indian
The Westin,"Madhapur,Hyderabad",3.4,20,800.0,"Indian,Continental"
Oh! Calcutta,"Madhapur,Hyderabad",4.2,500,800.0,Bengali
HoB,"Madhapur,Hyderabad",4.6,100,800.0,"Biryani,Kebabs"
The Wonton,"Madhapur,Hyderabad",3.5,50,800.0,"Chinese,Malaysian"
Rotis-Pure Veg Restaurant,"Madhapur,Hyderabad",3.6,100,800.0,"North Indian,Chinese"
Ibaco,"Madhapur,Hyderabad",4.2,100,800.0,"Ice Cream,Desserts"
Firewater Fine Dining,"Madhapur,Hyderabad",4.0,100,800.0,"Chinese,North Indian"
Pompeii Pizza Studio,"Madhapur,Hyderabad",4.5,500,800.0,"Italian,Pizzas"
United Kitchens of India,"Kharkhana & Trimulgherry,Hyderabad",4.0,100,800.0,"North Indian,Andhra"
Ibaco,"Kharkhana & Trimulgherry,Hyderabad",4.6,100,800.0,"Ice Cream,Desserts"
Ibaco,"Kukatpally,Hyderabad",4.2,100,800.0,"Ice Cream,Desserts"
4 Seasons,"Tolichowki,Hyderabad",4.0,1000,800.0,"Mediterranean,Lebanese"
Aaromale,"Tolichowki,Hyderabad",3.9,100,800.0,"Fast Food,Pastas"
Mandi Town,"Tolichowki,Hyderabad",3.3,20,800.0,"Chinese,Tandoor"
Concu,"Nanakramguda,Hyderabad",4.4,20,800.0,"Desserts,Beverages"
ATOM PUB AND KITCHEN,"Nanakramguda,Hyderabad",3.4,20,800.0,"North Indian,Continental"
ROYAL ROOTS,"Nanakramguda,Hyderabad",4.2,20,800.0,"North Indian,Chinese"
Chang's Legacy,"Vijay Nagar,Indore",3.8,100,800.0,"Chinese,North Indian"
Kavelu,"Vijay Nagar,Indore",4.1,20,800.0,"North Indian,Chinese"
Hotel Kanchan,"South Tukoganj,Indore",4.7,20,800.0,Chinese
HOTEL SURYA,"South Tukoganj,Indore",4.1,100,800.0,"North Indian,Chinese"
MAP OF SEOUL,"Manasarovar,Jaipur",3.7,20,800.0,"Beverages,North Indian"
Nasi And Mee,"Panampilly Nagar,Kochi",4.4,100,800.0,"Pan-Asian,Singaporean"
